index,wine_name,wine_region,wine_country,wine_rating,wine_reviews,wine_price,wine_link
1714,La Tour L'Expression d'un Terroir Rouge 2009,Château Grand Moulin,France,3.5,101,"36,669",https://www.vivino.com/fr-chateau-grand-moulin-la-tour-l-expression-d-un-terroir-rouge/w/1394338?year=2009&price_id=14650380
1715,Chateauneuf-du-Pape La Combe Des Fous 2011,Clos Saint Jean,France,4.5,101,"170,650",https://www.vivino.com/clos-saint-jean-chateauneuf-du-pape-la-combe-des-fous/w/1197525?year=2011&price_id=35878068
1716,Mohawk Hill Pinot Noir 2021,Maude,New Zealand,4.2,101,"41,224",https://www.vivino.com/maude-mohawk-hill-pinot-noir/w/8725195?year=2021&price_id=34079254
1717,Reserve Kékfrankos 2012,Takler,Hungary,3.7,101,"90,838",https://www.vivino.com/takler-reserve-kekfrankos/w/4500566?year=2012&price_id=12052991
1718,Bordeaux 2010,Château du Barry,France,3.3,101,"36,669",https://www.vivino.com/chateau-du-barry-bordeaux-bordeaux/w/1270894?year=2010&price_id=7953653
1719,Pessac-Léognan (Grand Cru Classé) 1985,Château Smith Haut-Lafitte,France,4.2,101,"333,881",https://www.vivino.com/chateau-smith-haut-lafitte-pessac-leognan-grand-cru-classe/w/17656?year=1985&price_id=36614357
1720,Reserva Selección Especial 2003,Paulus,Spain,3.7,100,"56,253",https://www.vivino.com/paulus-la-rioja-reserva-seleccion-especial-la-rioja/w/2248665?year=2003&price_id=2895037
1721,Pietraforte Cabernet Sauvignon 1995,Carobbio,Italy,4.2,100,"72,921",https://www.vivino.com/carobbio-pietraforte-cabernet-sauvignon/w/1563208?year=1995&price_id=2804660
1722,Gigondas Le Lieu Dit 2018,Domaine des Bosquets,France,4.4,100,"71,228",https://www.vivino.com/bosquets-gigondas-le-lieu-dit/w/1319449?year=2018&price_id=30262909
1723,Pessac-Léognan (Premier Grand Cru Classé) 1972,Château Haut-Brion,France,4.3,100,"711,049",https://www.vivino.com/haut-brion-pessac-leognan-premier-grand-cru-classe/w/1152755?year=1972&price_id=836656
1724,Profile 2001,Merryvale,United States,4.5,100,"179,177",https://www.vivino.com/merryvale-vineyards-profile/w/1128691?year=2001&price_id=2754398
1725,Zeus I 1998,Bisquertt Family Vineyards,Chile,4.5,99,"116,673",https://www.vivino.com/bisquertt-zeus-i/w/93974?year=1998&price_id=14650486
1726,Domaine de la Chaponne Morgon 2011,Jean-Claude Debeaune,France,3.5,99,"29,168",https://www.vivino.com/jean-claude-debeaune-domaine-de-la-chaponne-morgon/w/1631269?year=2011&price_id=14550061
1727,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 1989,Clos Fourtet,France,4.5,99,"241,137",https://www.vivino.com/clos-fourtet-saint-emilion-grand-cru-premier-grand-cru-classe/w/43154?year=1989&price_id=31015373
1728,Larose Red Blend 2009,Stonyridge Vineyard,New Zealand,4.2,99,"427,995",https://www.vivino.com/stonyridge-vineyard-larose-red-blend/w/1631901?year=2009&price_id=20358447
1729,Paradise Pinot Noir 2018,Domain Road Vineyard,New Zealand,4.1,99,"70,087",https://www.vivino.com/domain-road-paradise-pinot-noir/w/2814057?year=2018&price_id=31649869
1730,Auxo Colli di Luni 2020,Lunae,Italy,3.7,99,"19,736",https://www.vivino.com/lunae-liguria-auxo-colli-di-luni/w/1676675?year=2020&price_id=36485592
1731,Le Petit Mouton de Mouton Rothschild Pauillac 1994,Château Mouton Rothschild,France,4.3,99,"327,693",https://www.vivino.com/chateau-mouton-rothschild-le-petit-mouton-de-mouton-rothschild-pauillac/w/2716528?year=1994&price_id=20634278
1732,Refosco dal Peduncolo Rosso 2019,Livio Felluga,Italy,4.1,98,"44,992",https://www.vivino.com/livio-felluga-refosco-dal-peduncolo-rosso/w/15089?year=2019&price_id=36485531
1733,MPHS 2011,Alto Estate,South Africa,4.4,98,"208,345",https://www.vivino.com/alto-estate-mphs/w/4830045?year=2011&price_id=14650560
1734,Cabernet Sauvignon 2010,Powers,United States,3.1,98,"29,127",https://www.vivino.com/powers-winery-cabernet-sauvignon/w/86405?year=2010&price_id=2754396
1735,Fante 2015,Feudo d'Ugni,Italy,3.6,98,"45,259",https://www.vivino.com/d-ugni-fante/w/2808043?year=2015&price_id=23020587
1736,Gran Reserva Pinot Noir 2006,Duette,Chile,3.7,97,"57,295",https://www.vivino.com/duette-gran-reserva-pinot-noir/w/1400494?year=2006&price_id=14549887
1737,Châteauneuf-du-Pape Deus Ex Machina 2006,Clos Saint Jean,France,4.4,97,"265,873",https://www.vivino.com/clos-saint-jean-chateauneuf-du-pape-deus-ex-machina/w/1172691?year=2006&price_id=25394001
1738,Larose Red Blend 2012,Stonyridge Vineyard,New Zealand,4.4,97,"411,502",https://www.vivino.com/stonyridge-vineyard-larose-red-blend/w/1631901?year=2012&price_id=18747862
1739,Bernat Oller 2008,Oller del Mas,Spain,3.7,97,"78,338",https://www.vivino.com/oller-del-mas-bernat-oller/w/1143677?year=2008&price_id=14650478
1740,Reserve Merlot 2002,Hogue,United States,3.7,97,"62,503",https://www.vivino.com/hogue-reserve-merlot/w/1788995?year=2002&price_id=2804586
1741,Pomerol 2018,Château Pétrus,France,4.8,97,"6,751,823",https://www.vivino.com/chateau-petrus-pomerol/w/1166837?year=2018&price_id=34175672
1742,Nero D'Avola Sicilia 2004,Zonin,Italy,3.4,96,"20,834",https://www.vivino.com/zonin-nero-d-avola-sicilia/w/1197973?year=2004&price_id=14541973
1743,Le Petit Mouton de Mouton Rothschild Pauillac 1993,Château Mouton Rothschild,France,4.4,96,"370,979",https://www.vivino.com/chateau-mouton-rothschild-le-petit-mouton-de-mouton-rothschild-pauillac/w/2716528?year=1993&price_id=25401980
1744,Napa Valley Cabernet Sauvignon 2004,Beaulieu Vineyard (BV),United States,4.0,95,"70,004",https://www.vivino.com/beaulieu-vineyard-napa-valley-cabernet-sauvignon/w/1133793?year=2004&price_id=14541917
1745,Réserve Bourgogne Pinot Noir 2004,La Buxynoise,France,3.3,95,"25,001",https://www.vivino.com/la-buxynoise-reserve-bourgogne-pinot-noir/w/1217960?year=2004&price_id=14549992
1746,Aroha Te Muna Road Vineyard Pinot Noir 2019,Craggy Range,New Zealand,4.5,95,"173,169",https://www.vivino.com/craggy-range-aroha-te-muna-road-vineyard-pinot-noir/w/1799825?year=2019&price_id=28411495
1747,Pinot Fin Bourgogne 2016,Domaine Arnoux-Lachaux,France,3.9,95,"4,266,262",https://www.vivino.com/domaine-arnoux-lachaux-pinot-fin-bourgogne/w/1557437?year=2016&price_id=35329485
1748,Beaune 1er Cru 'Les Cent Vignes' 1949,Dufouleur Père & Fils,France,3.8,94,"1,223,000",https://www.vivino.com/dufouleur-pere-fils-les-cent-vignes-beaune-1er-cru/w/92320?year=1949&price_id=19233179
1749,Saint-Julien (Grand Cru Classé) 1984,Château Léoville Las Cases,France,4.1,94,"587,379",https://www.vivino.com/chateau-leoville-las-cases-saint-julien-grand-cru-classe/w/81848?year=1984&price_id=36831566
1750,Bendigo Vineyard Pinot Noir 2021,Valli,New Zealand,4.3,94,"70,087",https://www.vivino.com/valli-bendigo-vineyard-pinot-noir/w/4900949?year=2021&price_id=32695399
1751,Caminos Cabernet Sauvignon - Merlot 2010,Terra Andina,Chile,3.0,94,"18,751",https://www.vivino.com/terra-andina-caminos-cabernet-sauvignon-merlot/w/1171900?year=2010&price_id=2895073
1752,Pomerol 1986,Château Lafleur,France,4.5,94,"1,267,518",https://www.vivino.com/chateau-lafleur-pomerol/w/1099307?year=1986&price_id=14533791
1753,Old Block Shiraz 2005,St Hallett,Australia,4.4,94,"125,007",https://www.vivino.com/st-hallett-old-block-shiraz/w/1784157?year=2005&price_id=2754564
1754,Haut-Médoc 2003,Château Beaumont,France,3.8,94,"45,836",https://www.vivino.com/fr-chateau-beaumont-haut-medoc/w/1099296?year=2003&price_id=7944074
1755,Touriga Nacional 2013,Quinta de Lemos,Portugal,4.2,93,"125,007",https://www.vivino.com/quinta-de-lemos-touriga-nacional/w/76414?year=2013&price_id=30109934
1756,Clos de la Vieille Eglise Pomerol 2015,Jean-Louis Trocard,France,4.2,93,"100,006",https://www.vivino.com/jean-louis-trocard-clos-de-la-vieille-eglise-pomerol-pomerol/w/1101197?year=2015&price_id=28089315
1757,Estoras 2009,Esterházy,Austria,3.6,93,"104,172",https://www.vivino.com/esterhazy-estoras/w/1166778?year=2009&price_id=17350639
1758,ONA (Special Reserve) Syrah 2015,Anakena,Chile,4.0,93,"50,003",https://www.vivino.com/anakena-winery-ona-special-reserve-syrah/w/23943?year=2015&price_id=19327055
1759,Côtes-du-Rhône Rouge 2003,E. Guigal,France,3.4,93,"32,502",https://www.vivino.com/e-guigal-cotes-du-rhone-rouge/w/7773?year=2003&price_id=7944051
1760,Sito dell'Ulmo Merlot 2018,Planeta,Italy,4.0,93,"32,231",https://www.vivino.com/planeta-sito-dell-ulmo-merlot/w/1904616?year=2018&price_id=36485525
1761,Old Vine Shiraz 2004,Kaesler,Australia,4.3,92,"91,672",https://www.vivino.com/kaesler-old-vine-shiraz/w/1627871?year=2004&price_id=14650552
1762,Classic Cabernet Sauvignon - Merlot 2012,Barkan,Israel,3.2,92,"35,419",https://www.vivino.com/barkan-classic-cabernet-sauvignon-merlot/w/80208?year=2012&price_id=14650465
1763,Diamond Pinot Noir 2021,Gibbston Valley,New Zealand,4.0,92,"61,841",https://www.vivino.com/gibbston-valley-diamond-pinot-noir/w/8890590?year=2021&price_id=30899663
1764,The Last Chance Earnscleugh Vineyard Pinot Noir 2020,Two Paddocks,New Zealand,4.3,92,"94,827",https://www.vivino.com/two-paddocks-the-last-chance-earnscleugh-vineyard-pinot-noir/w/1501826?year=2020&price_id=34102274
1765,Blecua Somontano 2002,Viñas del Vero,Spain,3.9,92,"145,841",https://www.vivino.com/vinas-del-vero-blecua-somontano/w/1215527?year=2002&price_id=2754677
1766,Larose Red Blend 2019,Stonyridge Vineyard,New Zealand,4.6,92,"288,620",https://www.vivino.com/stonyridge-vineyard-larose-red-blend/w/1631901?year=2019&price_id=24178192
1767,Diamond Pinot Noir 2022,Gibbston Valley,New Zealand,4.0,92,"61,841",https://www.vivino.com/gibbston-valley-diamond-pinot-noir/w/8890590?year=2022&price_id=34460460
1768,Clos des Cistes 1998,Peyre Rose,France,4.4,91,"197,851",https://www.vivino.com/peyre-rose-clos-des-cistes/w/1517828?year=1998&price_id=16865215
1769,Volare 2021,Heron's Flight,New Zealand,3.7,91,"26,381",https://www.vivino.com/heron-s-flight-volare/w/4099134?year=2021&price_id=33008376
1770,Saint-Julien (Grand Cru Classé) 1975,Château Lagrange,France,3.8,91,"163,231",https://www.vivino.com/chateau-lagrange-saint-julien-grand-cru-classe/w/97051?year=1975&price_id=29497308
1771,Pauillac (Grand Cru Classé) 1966,Château Lynch-Bages,France,4.3,91,"265,873",https://www.vivino.com/chateau-lynch-bages-pauillac-grand-cru-classe/w/79262?year=1966&price_id=2728691
1772,GR Reserve Shiraz 2006,Bethany,Australia,4.4,91,"166,259",https://www.vivino.com/bethany-gr-reserve-shiraz/w/32884?year=2006&price_id=2895158
1773,Cornas 2001,Auguste Clape,France,4.1,91,"296,783",https://www.vivino.com/auguste-clape-cornas/w/92366?year=2001&price_id=27172008
1774,Pomerol 2003,Château Lafleur,France,4.4,91,"1,082,028",https://www.vivino.com/chateau-lafleur-pomerol/w/1099307?year=2003&price_id=27421409
1775,Reserva Terroir Syrah (Los Cactus) 2012,TerraNoble,Chile,3.5,90,"29,168",https://www.vivino.com/terranoble-syrah-reserva-terroir-los-cactus/w/1857617?year=2012&price_id=2895026
1776,Fiona Rouge 2000,Château Capion,France,3.5,90,"35,419",https://www.vivino.com/chateau-capion-fiona-rouge/w/1742379?year=2000&price_id=14650440
1777,Morey-Saint-Denis 2014,Domaine Stephane Magnien,France,3.9,90,"67,504",https://www.vivino.com/domaine-stephane-magnien-morey-saint-denis/w/1517836?year=2014&price_id=15803567
1778,Chambertin Clos de Beze Grand Cru 2013,Domaine Armand Rousseau,France,4.7,90,"3,338,814",https://www.vivino.com/domaine-armand-rousseau-chambertin-clos-de-beze-grand-cru/w/1629715?year=2013&price_id=35714909
1779,Larose Red Blend 2011,Stonyridge Vineyard,New Zealand,4.2,90,"411,502",https://www.vivino.com/stonyridge-vineyard-larose-red-blend/w/1631901?year=2011&price_id=18056477
1780,Red Palette 2011,13th Street,Canada,3.2,89,"40,836",https://www.vivino.com/thirteen-th-street-niagara-peninsula-red-palette/w/1421975?year=2011&price_id=4394313
1781,Pagis Vernatsch 2016,St. Michael-Eppan,Italy,3.6,89,"37,502",https://www.vivino.com/st-michael-eppan-pagis-vernatsch/w/1139101?year=2016&price_id=16314961
1782,Altum Cabernet Sauvignon 2010,TerraMater,Chile,3.6,89,"45,836",https://www.vivino.com/terramater-altum-cabernet-sauvignon/w/1263849?year=2010&price_id=2895161
1783,La Tyre Madiran 2002,Château Montus,France,4.2,89,"163,231",https://www.vivino.com/chateau-montus-la-tyre-madiran/w/86849?year=2002&price_id=27732948
1784,Margaux (Grand Cru Classé) 1993,Château Brane-Cantenac,France,4.3,89,"140,972",https://www.vivino.com/chateau-brane-cantenac-margaux-grand-cru-classe/w/23769?year=1993&price_id=36841170
1785,Pessac-Léognan (Grand Cru Classé de Graves) 1982,Château de Fieuzal,France,4.0,88,"278,234",https://www.vivino.com/chateau-de-fieuzal-pessac-leognan-grand-cru-classe-de-graves/w/94825?year=1982&price_id=35664146
1786,Les Forts de Latour Pauillac 1970,Château Latour,France,4.4,88,"393,238",https://www.vivino.com/fr-chateau-latour-les-forts-de-latour-pauillac/w/1168676?year=1970&price_id=30260484
1787,Fumin 2021,Les Crêtes,Italy,3.9,88,"39,383",https://www.vivino.com/les-cretes-fumin/w/1782289?year=2021&price_id=36485551
1788,Colli Della Toscana Centrale Cignale 2006,Castello di Querceto,Italy,4.4,88,"133,341",https://www.vivino.com/castello-di-querceto-colli-della-toscana-centrale-cignale/w/15627?year=2006&price_id=14550058
1789,Alpilles Rouge 1995,Domaine de Trévallon,France,4.4,88,"368,501",https://www.vivino.com/domaine-de-trevallon-alpilles-rouge/w/1126324?year=1995&price_id=31015370
1790,Saint-Estèphe 1986,Château Haut-Marbuzet,France,4.1,88,"142,204",https://www.vivino.com/chateau-haut-marbuzet-saint-estephe/w/68514?year=1986&price_id=36614366
1791,Ermitage Les Greffieux 2009,M. Chapoutier,France,4.4,88,"230,007",https://www.vivino.com/m-chapoutier-ermitage-les-greffieux/w/1940851?year=2009&price_id=28438725
1792,Châteauneuf-du-Pape Cuvée de La Reine Jeanne 2005,Ogier,France,3.8,87,"75,004",https://www.vivino.com/ogier-chateauneuf-du-pape-cuvee-de-la-reine-jeanne/w/1188970?year=2005&price_id=14549957
1793,Cabernet Sauvignon Reserva 2008,Terra Andina,Chile,3.5,87,"31,252",https://www.vivino.com/terra-andina-cabernet-sauvignon-reserva/w/1136551?year=2008&price_id=2754639
1794,Mamre Brook Shiraz 2006,Saltram,Australia,3.8,87,"60,420",https://www.vivino.com/saltram-mamre-brook-shiraz/w/64174?year=2006&price_id=14650374
1795,Barrel Selection Cabernet Sauvignon - Carménère - Petit Verdot 2009,Aromo,Chile,3.4,87,"56,253",https://www.vivino.com/aromo-barrel-selection-cabernet-sauvignon-carmenere-petit-verdot-maule-valley-red-wine/w/42194?year=2009&price_id=2873769
1796,Tempranillo 2008,The Tapas Wine Collection,Spain,3.1,87,"24,168",https://www.vivino.com/the-tapas-wine-collection-tempranillo/w/1194084?year=2008&price_id=14650379
1797,Castello di Poppiano Chianti Colli Fiorentini Riserva 2011,Conte Ferdinando Guicciardini,Italy,3.9,87,"67,504",https://www.vivino.com/castello-di-poppiano-castello-di-poppiano-chianti-colli-fiorentini-riserva/w/1310982?year=2011&price_id=14650402
1798,Margaux (Grand Cru Classé) 1982,Château Marquis de Terme,France,4.0,87,"129,843",https://www.vivino.com/chateau-marquis-de-terme-margaux-grand-cru-classe/w/79272?year=1982&price_id=18458002
1799,PF Shiraz 2019,Yangarra,Australia,3.8,87,"58,753",https://www.vivino.com/yangarra-estate-vineyard-pf-shiraz/w/4588622?year=2019&price_id=25740255
